"Centro Nacional de Control de Energia"
"Programa de Generacion de las Unidades representadas por el Generador de Intermediacion (GI) (Calculo ExPost)(No incluye importacion)					"
"Sistema Interconectado Nacional"
"Reporte diario"
"Fecha: 10/jul/2025"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 08/sep/2025 01:20:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Datos horarios:"
"Codigo"," Hora"," Potencia Media (MW)"
"IXB2UDG6HN5UWOE","17","          0.318"
"IXB2UDG6HN5UWOE","18","          0.033"
"IXB2UDG6HN5UWOE","19","          0.000"
"IXB2UDG6HN5UWOE","20","          0.201"
"IXB2UDG6HN5UWOE","21","          0.068"
"IXB2UDG6HN5UWOE","22","          0.473"
"IXB2UDG6HN5UWOE","23","          0.237"
"IXB2UDG6HN5UWOE","24","          0.449"
"IXB2UDUGR7WMRWV","1","          0.000"
"IXB2UDUGR7WMRWV","2","          0.000"
"IXB2UDUGR7WMRWV","3","          0.000"
"IXB2UDUGR7WMRWV","4","          0.000"
"IXB2UDUGR7WMRWV","5","          0.000"
"IXB2UDUGR7WMRWV","6","          0.000"
"IXB2UDUGR7WMRWV","7","          0.000"
"IXB2UDUGR7WMRWV","8","          0.000"
"IXB2UDUGR7WMRWV","9","          0.000"
"IXB2UDUGR7WMRWV","10","          0.000"
"IXB2UDUGR7WMRWV","11","          0.000"
"IXB2UDUGR7WMRWV","12","          0.000"
"IXB2UDUGR7WMRWV","13","          0.000"
"IXB2UDUGR7WMRWV","14","          0.000"
"IXB2UDUGR7WMRWV","15","          0.000"
"IXB2UDUGR7WMRWV","16","          0.000"
"IXB2UDUGR7WMRWV","17","          0.000"
"IXB2UDUGR7WMRWV","18","          0.000"
"IXB2UDUGR7WMRWV","19","          0.000"
"IXB2UDUGR7WMRWV","20","          0.000"
"IXB2UDUGR7WMRWV","21","          0.000"
"IXB2UDUGR7WMRWV","22","          0.000"
"IXB2UDUGR7WMRWV","23","          0.000"
"IXB2UDUGR7WMRWV","24","          0.000"
"IXB2UE8IKIL415S","1","         22.159"
"IXB2UE8IKIL415S","2","         22.131"
"IXB2UE8IKIL415S","3","         22.043"
"IXB2UE8IKIL415S","4","         22.116"
"IXB2UE8IKIL415S","5","         23.116"
"IXB2UE8IKIL415S","6","         24.811"
"IXB2UE8IKIL415S","7","         25.562"
"IXB2UE8IKIL415S","8","         25.680"
"IXB2UE8IKIL415S","9","         25.751"
"IXB2UE8IKIL415S","10","         25.446"
"IXB2UE8IKIL415S","11","         25.162"
"IXB2UE8IKIL415S","12","         24.709"
"IXB2UE8IKIL415S","13","         24.049"
"IXB2UE8IKIL415S","14","         23.543"
"IXB2UE8IKIL415S","15","         22.943"
"IXB2UE8IKIL415S","16","         23.161"
"IXB2UE8IKIL415S","17","         23.770"
"IXB2UE8IKIL415S","18","         24.827"
"IXB2UE8IKIL415S","19","         23.473"
"IXB2UE8IKIL415S","20","         21.829"
"IXB2UE8IKIL415S","21","         21.547"
"IXB2UE8IKIL415S","22","         21.576"
"IXB2UE8IKIL415S","23","         21.522"
"IXB2UE8IKIL415S","24","         21.227"
"IXB2UE9T7TCV2OY","1","          0.000"
"IXB2UE9T7TCV2OY","2","          0.000"
"IXB2UE9T7TCV2OY","3","          0.000"
"IXB2UE9T7TCV2OY","4","          0.000"
"IXB2UE9T7TCV2OY","5","          0.000"
"IXB2UE9T7TCV2OY","6","          0.000"
"IXB2UE9T7TCV2OY","7","          0.000"
"IXB2UE9T7TCV2OY","8","          0.000"
"IXB2UE9T7TCV2OY","9","          0.000"
"IXB2UE9T7TCV2OY","10","          0.000"
"IXB2UE9T7TCV2OY","11","          0.000"
"IXB2UE9T7TCV2OY","12","          0.000"
"IXB2UE9T7TCV2OY","13","          0.000"
"IXB2UE9T7TCV2OY","14","          0.000"
"IXB2UE9T7TCV2OY","15","          0.000"
"IXB2UE9T7TCV2OY","16","          0.000"
"IXB2UE9T7TCV2OY","17","          0.000"
"IXB2UE9T7TCV2OY","18","          0.000"
"IXB2UE9T7TCV2OY","19","          0.000"
"IXB2UE9T7TCV2OY","20","          0.000"
"IXB2UE9T7TCV2OY","21","          0.000"
"IXB2UE9T7TCV2OY","22","          0.000"
"IXB2UE9T7TCV2OY","23","          0.000"
"IXB2UE9T7TCV2OY","24","          0.000"
"IXB2UED3YBEF3YA","1","          0.000"
"IXB2UED3YBEF3YA","2","          0.000"
"IXB2UED3YBEF3YA","3","          0.000"
"IXB2UED3YBEF3YA","4","          0.000"
"IXB2UED3YBEF3YA","5","          0.000"
"IXB2UED3YBEF3YA","6","          0.000"
"IXB2UED3YBEF3YA","7","          0.000"
"IXB2UED3YBEF3YA","8","          0.000"
"IXB2UED3YBEF3YA","9","          0.000"
"IXB2UED3YBEF3YA","10","          0.000"
"IXB2UED3YBEF3YA","11","          0.000"
"IXB2UED3YBEF3YA","12","          0.000"
"IXB2UED3YBEF3YA","13","          0.000"
"IXB2UED3YBEF3YA","14","          0.000"
"IXB2UED3YBEF3YA","15","          0.000"
"IXB2UED3YBEF3YA","16","          0.000"
"IXB2UED3YBEF3YA","17","          0.000"
"IXB2UED3YBEF3YA","18","          0.000"
"IXB2UED3YBEF3YA","19","          0.000"
"IXB2UED3YBEF3YA","20","          0.000"
"IXB2UED3YBEF3YA","21","          0.000"
"IXB2UED3YBEF3YA","22","          0.000"
"IXB2UED3YBEF3YA","23","          0.000"
"IXB2UED3YBEF3YA","24","          0.000"
"IXB2UEJSR3T7SR2","1","          0.000"
"IXB2UEJSR3T7SR2","2","          0.000"
"IXB2UEJSR3T7SR2","3","          0.000"
"IXB2UEJSR3T7SR2","4","          0.000"
"IXB2UEJSR3T7SR2","5","          0.000"
"IXB2UEJSR3T7SR2","6","          0.000"
"IXB2UEJSR3T7SR2","7","          0.080"
"IXB2UEJSR3T7SR2","8","          1.702"
"IXB2UEJSR3T7SR2","9","          5.572"
"IXB2UEJSR3T7SR2","10","          9.143"
"IXB2UEJSR3T7SR2","11","         11.859"
"IXB2UEJSR3T7SR2","12","         13.407"
"IXB2UEJSR3T7SR2","13","         14.007"
"IXB2UEJSR3T7SR2","14","         14.010"
"IXB2UEJSR3T7SR2","15","         13.340"
"IXB2UEJSR3T7SR2","16","         11.713"
"IXB2UEJSR3T7SR2","17","          7.603"
"IXB2UEJSR3T7SR2","18","          5.175"
"IXB2UEJSR3T7SR2","19","          1.767"
"IXB2UEJSR3T7SR2","20","          0.047"
"IXB2UEJSR3T7SR2","21","          0.000"
"IXB2UEJSR3T7SR2","22","          0.000"
"IXB2UEJSR3T7SR2","23","          0.000"
"IXB2UEJSR3T7SR2","24","          0.000"
"IXB2UEOAQU4A3LT","1","          0.000"
"IXB2UEOAQU4A3LT","2","          0.000"
"IXB2UEOAQU4A3LT","3","          0.000"
"IXB2UEOAQU4A3LT","4","          0.000"
"IXB2UEOAQU4A3LT","5","          0.000"
"IXB2UEOAQU4A3LT","6","          0.000"
"IXB2UEOAQU4A3LT","7","          0.000"
"IXB2UEOAQU4A3LT","8","          0.000"
"IXB2UEOAQU4A3LT","9","          0.000"
"IXB2UEOAQU4A3LT","10","          0.000"
"IXB2UEOAQU4A3LT","11","          0.000"
"IXB2UEOAQU4A3LT","12","          0.000"
"IXB2UEOAQU4A3LT","13","          0.000"
"IXB2UEOAQU4A3LT","14","          0.000"
"IXB2UEOAQU4A3LT","15","          0.000"
"IXB2UEOAQU4A3LT","16","          0.000"
"IXB2UEOAQU4A3LT","17","          0.000"
"IXB2UEOAQU4A3LT","18","          0.000"
"IXB2UEOAQU4A3LT","19","          0.000"
"IXB2UEOAQU4A3LT","20","          0.000"
"IXB2UEOAQU4A3LT","21","          0.000"
"IXB2UEOAQU4A3LT","22","          0.000"
"IXB2UEOAQU4A3LT","23","          0.000"
"IXB2UEOAQU4A3LT","24","          0.000"
"IXB2UEXCXKNNSXY","1","          0.000"
"IXB2UEXCXKNNSXY","2","          0.000"
"IXB2UEXCXKNNSXY","3","          0.000"
"IXB2UEXCXKNNSXY","4","          0.000"
"IXB2UEXCXKNNSXY","5","          0.000"
"IXB2UEXCXKNNSXY","6","          0.000"
"IXB2UEXCXKNNSXY","7","          0.014"
"IXB2UEXCXKNNSXY","8","          3.601"
"IXB2UEXCXKNNSXY","9","          6.817"
"IXB2UEXCXKNNSXY","10","         10.500"
"IXB2UEXCXKNNSXY","11","         16.674"
"IXB2UEXCXKNNSXY","12","         26.898"
"IXB2UEXCXKNNSXY","13","         28.439"
"IXB2UEXCXKNNSXY","14","         29.691"
"IXB2UEXCXKNNSXY","15","         26.985"
"IXB2UEXCXKNNSXY","16","          4.499"
"IXB2UEXCXKNNSXY","17","          4.648"
"IXB2UEXCXKNNSXY","18","          2.933"
"IXB2UEXCXKNNSXY","19","          1.834"
"IXB2UEXCXKNNSXY","20","          0.043"
"IXB2UEXCXKNNSXY","21","          0.000"
"IXB2UEXCXKNNSXY","22","          0.000"
"IXB2UEXCXKNNSXY","23","          0.000"
"IXB2UEXCXKNNSXY","24","          0.000"
"IXB2UF17F20CFJT","1","          0.000"
"IXB2UF17F20CFJT","2","          0.000"
"IXB2UF17F20CFJT","3","          0.000"
"IXB2UF17F20CFJT","4","          0.000"
"IXB2UF17F20CFJT","5","          0.000"
"IXB2UF17F20CFJT","6","          0.000"
"IXB2UF17F20CFJT","7","          0.000"
"IXB2UF17F20CFJT","8","          0.000"
"IXB2UF17F20CFJT","9","          0.000"
"IXB2UF17F20CFJT","10","          0.000"
"IXB2UF17F20CFJT","11","          0.000"
"IXB2UF17F20CFJT","12","          0.000"
"IXB2UF17F20CFJT","13","          0.000"
"IXB2UF17F20CFJT","14","          0.000"
"IXB2UF17F20CFJT","15","          0.000"
"IXB2UF17F20CFJT","16","          0.000"
"IXB2UF17F20CFJT","17","          0.000"
"IXB2UF17F20CFJT","18","          0.000"
"IXB2UF17F20CFJT","19","          0.000"
"IXB2UF17F20CFJT","20","          0.000"
"IXB2UF17F20CFJT","21","          0.000"
"IXB2UF17F20CFJT","22","          0.000"
"IXB2UF17F20CFJT","23","          0.000"
"IXB2UF17F20CFJT","24","          0.000"
"IXB2UF4TH85CTB4","1","          0.000"
"IXB2UF4TH85CTB4","2","          0.000"
"IXB2UF4TH85CTB4","3","          0.000"
"IXB2UF4TH85CTB4","4","          0.000"
"IXB2UF4TH85CTB4","5","          0.000"
"IXB2UF4TH85CTB4","6","          0.000"
"IXB2UF4TH85CTB4","7","          0.000"
"IXB2UF4TH85CTB4","8","          0.000"
"IXB2UF4TH85CTB4","9","          0.000"
"IXB2UF4TH85CTB4","10","          0.000"
"IXB2UF4TH85CTB4","11","          0.000"
"IXB2UF4TH85CTB4","12","          0.000"
"IXB2UF4TH85CTB4","13","          0.000"
"IXB2UF4TH85CTB4","14","          0.000"
"IXB2UF4TH85CTB4","15","          0.000"
"IXB2UF4TH85CTB4","16","          0.000"
"IXB2UF4TH85CTB4","17","          0.000"
"IXB2UF4TH85CTB4","18","          0.000"
"IXB2UF4TH85CTB4","19","          0.000"
"IXB2UF4TH85CTB4","20","          0.000"
"IXB2UF4TH85CTB4","21","          0.000"
"IXB2UF4TH85CTB4","22","          0.000"
"IXB2UF4TH85CTB4","23","          0.000"
"IXB2UF4TH85CTB4","24","          0.000"
"IXB2UFJ5JPBQXNT","1","          0.000"
"IXB2UFJ5JPBQXNT","2","          0.000"
"IXB2UFJ5JPBQXNT","3","          0.000"
"IXB2UFJ5JPBQXNT","4","          0.000"
"IXB2UFJ5JPBQXNT","5","          0.000"
"IXB2UFJ5JPBQXNT","6","          0.000"
"IXB2UFJ5JPBQXNT","7","          0.000"
"IXB2UFJ5JPBQXNT","8","          0.000"
"IXB2UFJ5JPBQXNT","9","          0.000"
"IXB2UFJ5JPBQXNT","10","          0.000"
"IXB2UFJ5JPBQXNT","11","          0.000"
"IXB2UFJ5JPBQXNT","12","          0.000"
"IXB2UFJ5JPBQXNT","13","          0.000"
"IXB2UFJ5JPBQXNT","14","          0.000"
"IXB2UFJ5JPBQXNT","15","          0.000"
"IXB2UFJ5JPBQXNT","16","          0.000"
"IXB2UFJ5JPBQXNT","17","          0.000"
"IXB2UFJ5JPBQXNT","18","          0.000"
"IXB2UFJ5JPBQXNT","19","          0.000"
"IXB2UFJ5JPBQXNT","20","          0.000"
"IXB2UFJ5JPBQXNT","21","          0.000"
"IXB2UFJ5JPBQXNT","22","          0.000"
"IXB2UFJ5JPBQXNT","23","          0.000"
"IXB2UFJ5JPBQXNT","24","          0.000"
"IXB2UFWMOAVANDP","1","          8.198"
"IXB2UFWMOAVANDP","2","          8.180"
"IXB2UFWMOAVANDP","3","          8.189"
"IXB2UFWMOAVANDP","4","          8.215"
"IXB2UFWMOAVANDP","5","          8.127"
"IXB2UFWMOAVANDP","6","          8.157"
"IXB2UFWMOAVANDP","7","          8.227"
"IXB2UFWMOAVANDP","8","          8.236"
"IXB2UFWMOAVANDP","9","          8.223"
"IXB2UFWMOAVANDP","10","          8.218"
"IXB2UFWMOAVANDP","11","          8.209"
"IXB2UFWMOAVANDP","12","          8.183"
"IXB2UFWMOAVANDP","13","          8.151"
"IXB2UFWMOAVANDP","14","          8.170"
"IXB2UFWMOAVANDP","15","          8.155"
"IXB2UFWMOAVANDP","16","          8.147"
"IXB2UFWMOAVANDP","17","          8.133"
"IXB2UFWMOAVANDP","18","          8.129"
"IXB2UFWMOAVANDP","19","          8.136"
"IXB2UFWMOAVANDP","20","          8.155"
"IXB2UFWMOAVANDP","21","          8.131"
"IXB2UFWMOAVANDP","22","          8.093"
"IXB2UFWMOAVANDP","23","          8.084"
"IXB2UFWMOAVANDP","24","          8.044"
"IXB2UGCO72YIVI8","1","          0.000"
"IXB2UGCO72YIVI8","2","          0.000"
"IXB2UGCO72YIVI8","3","          0.000"
"IXB2UGCO72YIVI8","4","          0.000"
"IXB2UGCO72YIVI8","5","          0.000"
"IXB2UGCO72YIVI8","6","          0.000"
"IXB2UGCO72YIVI8","7","          0.000"
"IXB2UGCO72YIVI8","8","          0.000"
"IXB2UGCO72YIVI8","9","          0.000"
"IXB2UGCO72YIVI8","10","          0.000"
"IXB2UGCO72YIVI8","11","          0.000"
"IXB2UGCO72YIVI8","12","          0.000"
"IXB2UGCO72YIVI8","13","          0.000"
"IXB2UGCO72YIVI8","14","          0.000"
"IXB2UGCO72YIVI8","15","          0.000"
"IXB2UGCO72YIVI8","16","          0.000"
"IXB2UGCO72YIVI8","17","          0.000"
"IXB2UGCO72YIVI8","18","          0.000"
"IXB2UGCO72YIVI8","19","          0.000"
"IXB2UGCO72YIVI8","20","          0.000"
"IXB2UGCO72YIVI8","21","          0.000"
"IXB2UGCO72YIVI8","22","          0.000"
"IXB2UGCO72YIVI8","23","          0.000"
"IXB2UGCO72YIVI8","24","          0.000"
"IXB2UGGZTKOC251","1","        360.610"
"IXB2UGGZTKOC251","2","        359.845"
"IXB2UGGZTKOC251","3","        361.096"
"IXB2UGGZTKOC251","4","        340.000"
"IXB2UGGZTKOC251","5","        340.000"
"IXB2UGGZTKOC251","6","        340.000"
"IXB2UGGZTKOC251","7","        340.000"
"IXB2UGGZTKOC251","8","        340.000"
"IXB2UGGZTKOC251","9","        340.000"
"IXB2UGGZTKOC251","10","        340.000"
"IXB2UGGZTKOC251","11","        340.000"
"IXB2UGGZTKOC251","12","        340.000"
"IXB2UGGZTKOC251","13","        340.000"
"IXB2UGGZTKOC251","14","        340.000"
"IXB2UGGZTKOC251","15","        340.000"
"IXB2UGGZTKOC251","16","        340.000"
"IXB2UGGZTKOC251","17","        340.000"
"IXB2UGGZTKOC251","18","        347.896"
"IXB2UGGZTKOC251","19","        351.953"
"IXB2UGGZTKOC251","20","        366.534"
"IXB2UGGZTKOC251","21","        368.609"
"IXB2UGGZTKOC251","22","        369.856"
"IXB2UGGZTKOC251","23","        368.890"
"IXB2UGGZTKOC251","24","        366.907"
"IXB2UGH9CCKEZ9Y","1","          0.000"
"IXB2UGH9CCKEZ9Y","2","          0.000"
"IXB2UGH9CCKEZ9Y","3","          0.000"
"IXB2UGH9CCKEZ9Y","4","          0.000"
"IXB2UGH9CCKEZ9Y","5","          0.000"
"IXB2UGH9CCKEZ9Y","6","          0.000"
"IXB2UGH9CCKEZ9Y","7","          0.000"
"IXB2UGH9CCKEZ9Y","8","          0.000"
"IXB2UGH9CCKEZ9Y","9","          0.000"
"IXB2UGH9CCKEZ9Y","10","          0.000"
"IXB2UGH9CCKEZ9Y","11","          0.000"
"IXB2UGH9CCKEZ9Y","12","          0.000"
"IXB2UGH9CCKEZ9Y","13","          0.000"
"IXB2UGH9CCKEZ9Y","14","          0.000"
"IXB2UGH9CCKEZ9Y","15","          0.000"
"IXB2UGH9CCKEZ9Y","16","          0.000"
"IXB2UGH9CCKEZ9Y","17","          0.000"
"IXB2UGH9CCKEZ9Y","18","          0.000"
"IXB2UGH9CCKEZ9Y","19","          0.000"
"IXB2UGH9CCKEZ9Y","20","          0.000"
"IXB2UGH9CCKEZ9Y","21","          0.000"
"IXB2UGH9CCKEZ9Y","22","          0.000"
"IXB2UGH9CCKEZ9Y","23","          0.000"
"IXB2UGH9CCKEZ9Y","24","          0.000"
"IXB2UGI1N84HVBY","1","          0.000"
"IXB2UGI1N84HVBY","2","          0.000"
"IXB2UGI1N84HVBY","3","          0.000"
"IXB2UGI1N84HVBY","4","          0.000"
"IXB2UGI1N84HVBY","5","          0.000"
"IXB2UGI1N84HVBY","6","          0.000"
"IXB2UGI1N84HVBY","7","          0.000"
"IXB2UGI1N84HVBY","8","          0.000"
"IXB2UGI1N84HVBY","9","          0.000"
"IXB2UGI1N84HVBY","10","          0.000"
"IXB2UGI1N84HVBY","11","          0.000"
"IXB2UGI1N84HVBY","12","          0.000"
"IXB2UGI1N84HVBY","13","          0.000"
"IXB2UGI1N84HVBY","14","          0.000"
"IXB2UGI1N84HVBY","15","          0.000"
"IXB2UGI1N84HVBY","16","          0.000"
"IXB2UGI1N84HVBY","17","          0.000"
"IXB2UGI1N84HVBY","18","          0.000"
"IXB2UGI1N84HVBY","19","          0.000"
"IXB2UGI1N84HVBY","20","          0.000"
"IXB2UGI1N84HVBY","21","          0.000"
"IXB2UGI1N84HVBY","22","          0.000"
"IXB2UGI1N84HVBY","23","          0.000"
"IXB2UGI1N84HVBY","24","          0.000"
"IXB2UGJ5OT9BV0U","1","          7.481"
"IXB2UGJ5OT9BV0U","2","          7.476"
"IXB2UGJ5OT9BV0U","3","          7.531"
"IXB2UGJ5OT9BV0U","4","          7.526"
"IXB2UGJ5OT9BV0U","5","          7.482"
"IXB2UGJ5OT9BV0U","6","          7.506"
"IXB2UGJ5OT9BV0U","7","          7.508"
"IXB2UGJ5OT9BV0U","8","          7.585"
"IXB2UGJ5OT9BV0U","9","          7.547"
"IXB2UGJ5OT9BV0U","10","          7.503"
"IXB2UGJ5OT9BV0U","11","          7.510"
"IXB2UGJ5OT9BV0U","12","          7.570"
"IXB2UGJ5OT9BV0U","13","          7.472"
"IXB2UGJ5OT9BV0U","14","          7.521"
"IXB2UGJ5OT9BV0U","15","          7.463"
"IXB2UGJ5OT9BV0U","16","          7.385"
"IXB2UGJ5OT9BV0U","17","          7.376"
"IXB2UGJ5OT9BV0U","18","          7.390"
"IXB2UGJ5OT9BV0U","19","          7.419"
"IXB2UGJ5OT9BV0U","20","          7.378"
"IXB2UGJ5OT9BV0U","21","          7.457"
"IXB2UGJ5OT9BV0U","22","          7.527"
"IXB2UGJ5OT9BV0U","23","          7.587"
"IXB2UGJ5OT9BV0U","24","          7.396"
"IXB2UGJOV6EU2Q2","1","          0.000"
"IXB2UGJOV6EU2Q2","2","          0.000"
"IXB2UGJOV6EU2Q2","3","          0.000"
"IXB2UGJOV6EU2Q2","4","          0.000"
"IXB2UGJOV6EU2Q2","5","          0.000"
"IXB2UGJOV6EU2Q2","6","          0.000"
"IXB2UGJOV6EU2Q2","7","          0.000"
"IXB2UGJOV6EU2Q2","8","          0.000"
"IXB2UGJOV6EU2Q2","9","          0.000"
"IXB2UGJOV6EU2Q2","10","          0.000"
"IXB2UGJOV6EU2Q2","11","          0.000"
"IXB2UGJOV6EU2Q2","12","          0.000"
"IXB2UGJOV6EU2Q2","13","          0.000"
"IXB2UGJOV6EU2Q2","14","          0.000"
"IXB2UGJOV6EU2Q2","15","          0.000"
"IXB2UGJOV6EU2Q2","16","          0.000"
"IXB2UGJOV6EU2Q2","17","          0.000"
"IXB2UGJOV6EU2Q2","18","          0.000"
"IXB2UGJOV6EU2Q2","19","          0.000"
"IXB2UGJOV6EU2Q2","20","          0.000"
"IXB2UGJOV6EU2Q2","21","          0.000"
"IXB2UGJOV6EU2Q2","22","          0.000"
"IXB2UGJOV6EU2Q2","23","          0.000"
"IXB2UGJOV6EU2Q2","24","          0.000"
"IXB2UGPNZJOUT4V","1","          0.000"
"IXB2UGPNZJOUT4V","2","          0.000"
"IXB2UGPNZJOUT4V","3","          0.000"
"IXB2UGPNZJOUT4V","4","          0.000"
"IXB2UGPNZJOUT4V","5","          0.000"
"IXB2UGPNZJOUT4V","6","          0.000"
"IXB2UGPNZJOUT4V","7","          0.000"
"IXB2UGPNZJOUT4V","8","          0.000"
"IXB2UGPNZJOUT4V","9","          0.000"
"IXB2UGPNZJOUT4V","10","          0.000"
"IXB2UGPNZJOUT4V","11","          0.000"
"IXB2UGPNZJOUT4V","12","          0.000"
"IXB2UGPNZJOUT4V","13","          0.000"
"IXB2UGPNZJOUT4V","14","          0.000"
"IXB2UGPNZJOUT4V","15","          0.000"
"IXB2UGPNZJOUT4V","16","          0.000"
"IXB2UGPNZJOUT4V","17","          0.000"
"IXB2UGPNZJOUT4V","18","          0.000"
"IXB2UGPNZJOUT4V","19","          0.000"
"IXB2UGPNZJOUT4V","20","          0.000"
"IXB2UGPNZJOUT4V","21","          0.000"
"IXB2UGPNZJOUT4V","22","          0.000"
"IXB2UGPNZJOUT4V","23","          0.000"
"IXB2UGPNZJOUT4V","24","          0.000"
"IXB2UGRLGVO8LLD","1","          0.000"
"IXB2UGRLGVO8LLD","2","          0.000"
"IXB2UGRLGVO8LLD","3","          0.000"
"IXB2UGRLGVO8LLD","4","          0.000"
"IXB2UGRLGVO8LLD","5","          0.000"
"IXB2UGRLGVO8LLD","6","          0.000"
"IXB2UGRLGVO8LLD","7","          0.000"
"IXB2UGRLGVO8LLD","8","          0.000"
"IXB2UGRLGVO8LLD","9","          0.000"
"IXB2UGRLGVO8LLD","10","          0.000"
"IXB2UGRLGVO8LLD","11","          0.000"
"IXB2UGRLGVO8LLD","12","          0.000"
"IXB2UGRLGVO8LLD","13","          0.000"
"IXB2UGRLGVO8LLD","14","          0.000"
"IXB2UGRLGVO8LLD","15","          0.000"
"IXB2UGRLGVO8LLD","16","          0.000"
"IXB2UGRLGVO8LLD","17","          0.000"
"IXB2UGRLGVO8LLD","18","          0.000"
"IXB2UGRLGVO8LLD","19","          0.000"
"IXB2UGRLGVO8LLD","20","          0.000"
"IXB2UGRLGVO8LLD","21","          0.000"
"IXB2UGRLGVO8LLD","22","          0.000"
"IXB2UGRLGVO8LLD","23","          0.000"
"IXB2UGRLGVO8LLD","24","          0.000"
"IXB2UGVNLNFDVHK","1","          0.000"
"IXB2UGVNLNFDVHK","2","          0.000"
"IXB2UGVNLNFDVHK","3","          0.000"
"IXB2UGVNLNFDVHK","4","          0.000"
"IXB2UGVNLNFDVHK","5","          0.000"
"IXB2UGVNLNFDVHK","6","          0.000"
"IXB2UGVNLNFDVHK","7","          0.000"
"IXB2UGVNLNFDVHK","8","          0.000"
"IXB2UGVNLNFDVHK","9","          0.000"
"IXB2UGVNLNFDVHK","10","          0.000"
"IXB2UGVNLNFDVHK","11","          0.000"
"IXB2UGVNLNFDVHK","12","          0.000"
"IXB2UGVNLNFDVHK","13","          0.000"
"IXB2UGVNLNFDVHK","14","          0.000"
"IXB2UGVNLNFDVHK","15","          0.000"
"IXB2UGVNLNFDVHK","16","          0.000"
"IXB2UGVNLNFDVHK","17","          0.000"
"IXB2UGVNLNFDVHK","18","          0.000"
"IXB2UGVNLNFDVHK","19","          0.000"
"IXB2UGVNLNFDVHK","20","          0.000"
"IXB2UGVNLNFDVHK","21","          0.000"
"IXB2UGVNLNFDVHK","22","          0.000"
"IXB2UGVNLNFDVHK","23","          0.000"
"IXB2UGVNLNFDVHK","24","          0.000"
"IXB2UGW5UVV9512","1","          0.000"
"IXB2UGW5UVV9512","2","          0.000"
"IXB2UGW5UVV9512","3","          0.000"
"IXB2UGW5UVV9512","4","          0.000"
"IXB2UGW5UVV9512","5","          0.000"
"IXB2UGW5UVV9512","6","          0.000"
"IXB2UGW5UVV9512","7","          0.173"
"IXB2UGW5UVV9512","8","          1.664"
"IXB2UGW5UVV9512","9","          3.292"
"IXB2UGW5UVV9512","10","         11.379"
"IXB2UGW5UVV9512","11","         22.649"
"IXB2UGW5UVV9512","12","         19.787"
"IXB2UGW5UVV9512","13","         24.368"
"IXB2UGW5UVV9512","14","         19.350"
"IXB2UGW5UVV9512","15","         13.445"
"IXB2UGW5UVV9512","16","         18.164"
"IXB2UGW5UVV9512","17","         18.263"
"IXB2UGW5UVV9512","18","          8.706"
"IXB2UGW5UVV9512","19","          2.501"
"IXB2UGW5UVV9512","20","          0.300"
"IXB2UGW5UVV9512","21","          0.000"
"IXB2UGW5UVV9512","22","          0.000"
"IXB2UGW5UVV9512","23","          0.000"
"IXB2UGW5UVV9512","24","          0.000"
"IXB2UH403BHO71J","1","        125.847"
"IXB2UH403BHO71J","2","        127.720"
"IXB2UH403BHO71J","3","        134.611"
"IXB2UH403BHO71J","4","        113.438"
"IXB2UH403BHO71J","5","        124.148"
"IXB2UH403BHO71J","6","        140.055"
"IXB2UH403BHO71J","7","        138.318"
"IXB2UH403BHO71J","8","        129.349"
"IXB2UH403BHO71J","9","        121.585"
"IXB2UH403BHO71J","10","        123.748"
"IXB2UH403BHO71J","11","        116.953"
"IXB2UH403BHO71J","12","        115.613"
"IXB2UH403BHO71J","13","        104.570"
"IXB2UH403BHO71J","14","        102.969"
"IXB2UH403BHO71J","15","         99.053"
"IXB2UH403BHO71J","16","        106.302"
"IXB2UH403BHO71J","17","        101.937"
"IXB2UH403BHO71J","18","        101.689"
"IXB2UH403BHO71J","19","         95.415"
"IXB2UH403BHO71J","20","        101.522"
"IXB2UH403BHO71J","21","         92.269"
"IXB2UH403BHO71J","22","         77.596"
"IXB2UH403BHO71J","23","         67.582"
"IXB2UH403BHO71J","24","         45.886"
"IXB2UI4WUAYKP1E","1","         48.100"
"IXB2UI4WUAYKP1E","2","         48.221"
"IXB2UI4WUAYKP1E","3","         48.156"
"IXB2UI4WUAYKP1E","4","         48.060"
"IXB2UI4WUAYKP1E","5","         48.036"
"IXB2UI4WUAYKP1E","6","         48.041"
"IXB2UI4WUAYKP1E","7","         48.170"
"IXB2UI4WUAYKP1E","8","         47.880"
"IXB2UI4WUAYKP1E","9","         47.338"
"IXB2UI4WUAYKP1E","10","         47.725"
"IXB2UI4WUAYKP1E","11","         47.673"
"IXB2UI4WUAYKP1E","12","         47.635"
"IXB2UI4WUAYKP1E","13","         48.394"
"IXB2UI4WUAYKP1E","14","         47.599"
"IXB2UI4WUAYKP1E","15","         47.580"
"IXB2UI4WUAYKP1E","16","         48.139"
"IXB2UI4WUAYKP1E","17","         47.637"
"IXB2UI4WUAYKP1E","18","         47.635"
"IXB2UI4WUAYKP1E","19","         47.643"
"IXB2UI4WUAYKP1E","20","         47.571"
"IXB2UI4WUAYKP1E","21","         47.634"
"IXB2UI4WUAYKP1E","22","         47.779"
"IXB2UI4WUAYKP1E","23","         47.994"
"IXB2UI4WUAYKP1E","24","         48.025"
"IXB2UI5RUSC8ZDZ","1","         37.498"
